character_id,name,status,species,type,gender,origin,location,image,url,created,episode_id
211,Ma-Sha,Alive,Alien,Gazorpian,Female,Gazorpazorp,Gazorpazorp,https://rickandmortyapi.com/api/character/avatar/211.jpeg,https://rickandmortyapi.com/api/character/211,2017-12-30T14:16:00.484Z,7
212,Magma-Q,Dead,Alien,Alphabetrian,Male,Alphabetrium,Alphabetrium,https://rickandmortyapi.com/api/character/avatar/212.jpeg,https://rickandmortyapi.com/api/character/212,2017-12-30T14:19:10.419Z,16
213,Magnesium-J,Alive,Alien,Alphabetrian,Male,Alphabetrium,Alphabetrium,https://rickandmortyapi.com/api/character/avatar/213.jpeg,https://rickandmortyapi.com/api/character/213,2017-12-30T14:21:16.121Z,16
214,Man Painted Silver Who Makes Robot Noises,Alive,Human,,Male,unknown,Interdimensional Cable,https://rickandmortyapi.com/api/character/avatar/214.jpeg,https://rickandmortyapi.com/api/character/214,2017-12-30T14:24:57.993Z,8
215,Maximums Rickimus,Dead,Human,,Male,unknown,Rick,https://rickandmortyapi.com/api/character/avatar/215.jpeg,https://rickandmortyapi.com/api/character/215,2017-12-30T14:27:55.489Z,10
215,Maximums Rickimus,Dead,Human,,Male,unknown,Rick,https://rickandmortyapi.com/api/character/avatar/215.jpeg,https://rickandmortyapi.com/api/character/215,2017-12-30T14:27:55.489Z,22
215,Maximums Rickimus,Dead,Human,,Male,unknown,Rick,https://rickandmortyapi.com/api/character/avatar/215.jpeg,https://rickandmortyapi.com/api/character/215,2017-12-30T14:27:55.489Z,51
216,MC Haps,Alive,Human,,Male,Earth (C-137),Earth (C-137),https://rickandmortyapi.com/api/character/avatar/216.jpeg,https://rickandmortyapi.com/api/character/216,2017-12-30T14:30:06.479Z,6
216,MC Haps,Alive,Human,,Male,Earth (C-137),Earth (C-137),https://rickandmortyapi.com/api/character/avatar/216.jpeg,https://rickandmortyapi.com/api/character/216,2017-12-30T14:30:06.479Z,11
216,MC Haps,Alive,Human,,Male,Earth (C-137),Earth (C-137),https://rickandmortyapi.com/api/character/avatar/216.jpeg,https://rickandmortyapi.com/api/character/216,2017-12-30T14:30:06.479Z,25
217,Mechanical Morty,Dead,Robot,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/217.jpeg,https://rickandmortyapi.com/api/character/217,2017-12-30T14:32:17.158Z,23
218,Mechanical Rick,unknown,Robot,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/218.jpeg,https://rickandmortyapi.com/api/character/218,2017-12-30T14:33:16.920Z,23
219,Mechanical Summer,unknown,Robot,,Female,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/219.jpeg,https://rickandmortyapi.com/api/character/219,2017-12-30T14:33:49.392Z,23
220,Mega Fruit Farmer Rick,Alive,Human,,Male,unknown,Citadel of Ricks,https://rickandmortyapi.com/api/character/avatar/220.jpeg,https://rickandmortyapi.com/api/character/220,2017-12-30T14:35:30.736Z,28
221,Melissa,Alive,Mythological Creature,Monster,Female,Mr. Goldenfold,Mr. Goldenfold,https://rickandmortyapi.com/api/character/avatar/221.jpeg,https://rickandmortyapi.com/api/character/221,2017-12-30T14:38:04.718Z,2
222,Michael Denny and the Denny Singers,Alive,Human,,Male,unknown,Interdimensional Cable,https://rickandmortyapi.com/api/character/avatar/222.jpeg,https://rickandmortyapi.com/api/character/222,2017-12-30T14:44:05.245Z,8
223,Michael Jenkins,Dead,Human,,Male,unknown,Interdimensional Cable,https://rickandmortyapi.com/api/character/avatar/223.jpeg,https://rickandmortyapi.com/api/character/223,2017-12-30T14:44:51.373Z,19
224,Michael McLick,Alive,Human,,Male,unknown,Interdimensional Cable,https://rickandmortyapi.com/api/character/avatar/224.jpeg,https://rickandmortyapi.com/api/character/224,2017-12-30T15:49:28.666Z,19
225,Michael Thompson,Alive,Humanoid,Conjoined twin,Male,unknown,Interdimensional Cable,https://rickandmortyapi.com/api/character/avatar/225.jpeg,https://rickandmortyapi.com/api/character/225,2017-12-30T15:59:31.558Z,19
226,Million Ants,Dead,Animal,Sentient ant colony,Male,unknown,Worldender,https://rickandmortyapi.com/api/character/avatar/226.jpeg,https://rickandmortyapi.com/api/character/226,2017-12-30T16:04:56.879Z,25
227,Mitch,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/227.jpeg,https://rickandmortyapi.com/api/character/227,2017-12-30T16:08:38.157Z,27
228,Mohawk Guy,Dead,Human,,Male,Post-Apocalyptic Earth,Post-Apocalyptic Earth,https://rickandmortyapi.com/api/character/avatar/228.jpeg,https://rickandmortyapi.com/api/character/228,2017-12-30T16:10:03.881Z,23
229,Morty Mart Manager Morty,Alive,Human,,Male,unknown,Citadel of Ricks,https://rickandmortyapi.com/api/character/avatar/229.jpeg,https://rickandmortyapi.com/api/character/229,2017-12-30T16:12:33.382Z,28
230,Morty Jr.,Alive,Humanoid,Human Gazorpian,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/230.jpeg,https://rickandmortyapi.com/api/character/230,2017-12-30T16:20:51.391Z,7
231,Morty Rick,unknown,Human,,Male,unknown,Citadel of Ricks,https://rickandmortyapi.com/api/character/avatar/231.jpeg,https://rickandmortyapi.com/api/character/231,2017-12-30T16:23:45.894Z,22
232,Morty Smith,Alive,Human,,Male,Earth (Evil Rick,Earth (Evil Rick,https://rickandmortyapi.com/api/character/avatar/232.jpeg,https://rickandmortyapi.com/api/character/232,2017-12-30T16:29:27.863Z,10
233,Morty K-22,Alive,Human,,Male,Earth (K-22),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/233.jpeg,https://rickandmortyapi.com/api/character/233,2017-12-30T16:33:49.577Z,28
234,Morty Smith,Dead,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/234.jpeg,https://rickandmortyapi.com/api/character/234,2017-12-30T16:35:01.223Z,6
235,Mortytown Loco,Dead,Human,,Male,unknown,Citadel of Ricks,https://rickandmortyapi.com/api/character/avatar/235.jpeg,https://rickandmortyapi.com/api/character/235,2017-12-30T16:37:07.150Z,28
236,Mr. Beauregard,Dead,Alien,Parasite,Male,unknown,Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/236.jpeg,https://rickandmortyapi.com/api/character/236,2017-12-30T17:28:28.409Z,15
237,Mr. Benson,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/237.jpeg,https://rickandmortyapi.com/api/character/237,2017-12-30T17:30:31.757Z,12
238,Mr. Booby Buyer,Alive,Mythological Creature,Boobie buyer reptilian,Male,Fantasy World,Fantasy World,https://rickandmortyapi.com/api/character/avatar/238.jpeg,https://rickandmortyapi.com/api/character/238,2017-12-30T17:36:12.853Z,5
239,Mr. Goldenfold,Alive,Cronenberg,,Male,Earth (C-137),Earth (C-137),https://rickandmortyapi.com/api/character/avatar/239.jpeg,https://rickandmortyapi.com/api/character/239,2017-12-30T17:42:11.894Z,1
239,Mr. Goldenfold,Alive,Cronenberg,,Male,Earth (C-137),Earth (C-137),https://rickandmortyapi.com/api/character/avatar/239.jpeg,https://rickandmortyapi.com/api/character/239,2017-12-30T17:42:11.894Z,2
239,Mr. Goldenfold,Alive,Cronenberg,,Male,Earth (C-137),Earth (C-137),https://rickandmortyapi.com/api/character/avatar/239.jpeg,https://rickandmortyapi.com/api/character/239,2017-12-30T17:42:11.894Z,4
239,Mr. Goldenfold,Alive,Cronenberg,,Male,Earth (C-137),Earth (C-137),https://rickandmortyapi.com/api/character/avatar/239.jpeg,https://rickandmortyapi.com/api/character/239,2017-12-30T17:42:11.894Z,6
240,Mr. Goldenfold,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/240.jpeg,https://rickandmortyapi.com/api/character/240,2017-12-30T17:42:56.349Z,9
240,Mr. Goldenfold,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/240.jpeg,https://rickandmortyapi.com/api/character/240,2017-12-30T17:42:56.349Z,16
240,Mr. Goldenfold,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/240.jpeg,https://rickandmortyapi.com/api/character/240,2017-12-30T17:42:56.349Z,17
240,Mr. Goldenfold,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/240.jpeg,https://rickandmortyapi.com/api/character/240,2017-12-30T17:42:56.349Z,18
240,Mr. Goldenfold,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/240.jpeg,https://rickandmortyapi.com/api/character/240,2017-12-30T17:42:56.349Z,21
240,Mr. Goldenfold,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/240.jpeg,https://rickandmortyapi.com/api/character/240,2017-12-30T17:42:56.349Z,22
240,Mr. Goldenfold,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/240.jpeg,https://rickandmortyapi.com/api/character/240,2017-12-30T17:42:56.349Z,24
240,Mr. Goldenfold,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/240.jpeg,https://rickandmortyapi.com/api/character/240,2017-12-30T17:42:56.349Z,27
240,Mr. Goldenfold,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/240.jpeg,https://rickandmortyapi.com/api/character/240,2017-12-30T17:42:56.349Z,30
240,Mr. Goldenfold,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/240.jpeg,https://rickandmortyapi.com/api/character/240,2017-12-30T17:42:56.349Z,39
241,Mr. Marklovitz,Alive,Human,,Male,Earth (C-137),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/241.jpeg,https://rickandmortyapi.com/api/character/241,2017-12-30T17:46:19.052Z,4
241,Mr. Marklovitz,Alive,Human,,Male,Earth (C-137),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/241.jpeg,https://rickandmortyapi.com/api/character/241,2017-12-30T17:46:19.052Z,16
242,Mr. Meeseeks,unknown,Humanoid,Meeseeks,Male,Mr. Meeseeks Box,Earth (Fascist Dimension),https://rickandmortyapi.com/api/character/avatar/242.jpeg,https://rickandmortyapi.com/api/character/242,2017-12-30T17:52:12.243Z,5
242,Mr. Meeseeks,unknown,Humanoid,Meeseeks,Male,Mr. Meeseeks Box,Earth (Fascist Dimension),https://rickandmortyapi.com/api/character/avatar/242.jpeg,https://rickandmortyapi.com/api/character/242,2017-12-30T17:52:12.243Z,10
242,Mr. Meeseeks,unknown,Humanoid,Meeseeks,Male,Mr. Meeseeks Box,Earth (Fascist Dimension),https://rickandmortyapi.com/api/character/avatar/242.jpeg,https://rickandmortyapi.com/api/character/242,2017-12-30T17:52:12.243Z,13
242,Mr. Meeseeks,unknown,Humanoid,Meeseeks,Male,Mr. Meeseeks Box,Earth (Fascist Dimension),https://rickandmortyapi.com/api/character/avatar/242.jpeg,https://rickandmortyapi.com/api/character/242,2017-12-30T17:52:12.243Z,29
242,Mr. Meeseeks,unknown,Humanoid,Meeseeks,Male,Mr. Meeseeks Box,Earth (Fascist Dimension),https://rickandmortyapi.com/api/character/avatar/242.jpeg,https://rickandmortyapi.com/api/character/242,2017-12-30T17:52:12.243Z,32
243,Mr. Needful,Alive,Humanoid,The Devil,Male,unknown,Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/243.jpeg,https://rickandmortyapi.com/api/character/243,2017-12-30T17:54:06.996Z,9
244,Mr. Poopybutthole,Alive,Poopybutthole,,Male,unknown,Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/244.jpeg,https://rickandmortyapi.com/api/character/244,2017-12-30T18:03:48.054Z,15
244,Mr. Poopybutthole,Alive,Poopybutthole,,Male,unknown,Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/244.jpeg,https://rickandmortyapi.com/api/character/244,2017-12-30T18:03:48.054Z,21
244,Mr. Poopybutthole,Alive,Poopybutthole,,Male,unknown,Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/244.jpeg,https://rickandmortyapi.com/api/character/244,2017-12-30T18:03:48.054Z,29
244,Mr. Poopybutthole,Alive,Poopybutthole,,Male,unknown,Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/244.jpeg,https://rickandmortyapi.com/api/character/244,2017-12-30T18:03:48.054Z,30
244,Mr. Poopybutthole,Alive,Poopybutthole,,Male,unknown,Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/244.jpeg,https://rickandmortyapi.com/api/character/244,2017-12-30T18:03:48.054Z,31
244,Mr. Poopybutthole,Alive,Poopybutthole,,Male,unknown,Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/244.jpeg,https://rickandmortyapi.com/api/character/244,2017-12-30T18:03:48.054Z,34
244,Mr. Poopybutthole,Alive,Poopybutthole,,Male,unknown,Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/244.jpeg,https://rickandmortyapi.com/api/character/244,2017-12-30T18:03:48.054Z,51
245,Mrs. Lipkip,Alive,Human,,Female,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/245.jpeg,https://rickandmortyapi.com/api/character/245,2017-12-30T18:05:59.999Z,30
246,Mrs. Pancakes,Alive,Human,,Female,Earth (C-137),Mr. Goldenfold,https://rickandmortyapi.com/api/character/avatar/246.jpeg,https://rickandmortyapi.com/api/character/246,2017-12-30T18:09:39.304Z,2
246,Mrs. Pancakes,Alive,Human,,Female,Earth (C-137),Mr. Goldenfold,https://rickandmortyapi.com/api/character/avatar/246.jpeg,https://rickandmortyapi.com/api/character/246,2017-12-30T18:09:39.304Z,27
247,Amy Poopybutthole,Alive,Poopybutthole,,Female,unknown,unknown,https://rickandmortyapi.com/api/character/avatar/247.jpeg,https://rickandmortyapi.com/api/character/247,2017-12-30T18:10:48.293Z,31
248,Mrs. Refrigerator,Dead,Alien,Parasite,Female,unknown,Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/248.jpeg,https://rickandmortyapi.com/api/character/248,2017-12-30T18:12:38.369Z,15
249,Mrs. Sanchez,unknown,Human,,Female,unknown,unknown,https://rickandmortyapi.com/api/character/avatar/249.jpeg,https://rickandmortyapi.com/api/character/249,2017-12-30T18:18:10.965Z,1
249,Mrs. Sanchez,unknown,Human,,Female,unknown,unknown,https://rickandmortyapi.com/api/character/avatar/249.jpeg,https://rickandmortyapi.com/api/character/249,2017-12-30T18:18:10.965Z,6
249,Mrs. Sanchez,unknown,Human,,Female,unknown,unknown,https://rickandmortyapi.com/api/character/avatar/249.jpeg,https://rickandmortyapi.com/api/character/249,2017-12-30T18:18:10.965Z,14
249,Mrs. Sanchez,unknown,Human,,Female,unknown,unknown,https://rickandmortyapi.com/api/character/avatar/249.jpeg,https://rickandmortyapi.com/api/character/249,2017-12-30T18:18:10.965Z,30
250,Mrs. Sullivan,Dead,Human,Cat controlled dead lady,Female,Earth (C-500A),Interdimensional Cable,https://rickandmortyapi.com/api/character/avatar/250.jpeg,https://rickandmortyapi.com/api/character/250,2017-12-30T18:24:49.372Z,8
251,Nancy,Alive,Human,,Female,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/251.jpeg,https://rickandmortyapi.com/api/character/251,2017-12-31T12:46:54.095Z,6
251,Nancy,Alive,Human,,Female,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/251.jpeg,https://rickandmortyapi.com/api/character/251,2017-12-31T12:46:54.095Z,9
251,Nancy,Alive,Human,,Female,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/251.jpeg,https://rickandmortyapi.com/api/character/251,2017-12-31T12:46:54.095Z,11
251,Nancy,Alive,Human,,Female,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/251.jpeg,https://rickandmortyapi.com/api/character/251,2017-12-31T12:46:54.095Z,25
251,Nancy,Alive,Human,,Female,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/251.jpeg,https://rickandmortyapi.com/api/character/251,2017-12-31T12:46:54.095Z,29
251,Nancy,Alive,Human,,Female,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/251.jpeg,https://rickandmortyapi.com/api/character/251,2017-12-31T12:46:54.095Z,36
252,Noob-Noob,Alive,Poopybutthole,,Male,unknown,Vindicator,https://rickandmortyapi.com/api/character/avatar/252.jpeg,https://rickandmortyapi.com/api/character/252,2017-12-31T12:57:37.849Z,25
253,Numbericon,unknown,Alien,Numbericon,unknown,unknown,Alphabetrium,https://rickandmortyapi.com/api/character/avatar/253.jpeg,https://rickandmortyapi.com/api/character/253,2017-12-31T13:04:01.585Z,16
254,Octopus Man,Alive,Humanoid,Octopus-Person,Male,unknown,Interdimensional Cable,https://rickandmortyapi.com/api/character/avatar/254.jpeg,https://rickandmortyapi.com/api/character/254,2017-12-31T13:06:35.982Z,19
255,Orthodox Jew,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/255.jpeg,https://rickandmortyapi.com/api/character/255,2017-12-31T13:19:29.825Z,16
256,Pat Gueterman,Dead,Robot,,Male,unknown,Planet Squanch,https://rickandmortyapi.com/api/character/avatar/256.jpeg,https://rickandmortyapi.com/api/character/256,2017-12-31T13:23:08.567Z,21
257,Paul Fleishman,Alive,Human,,Male,unknown,Jerryboree,https://rickandmortyapi.com/api/character/avatar/257.jpeg,https://rickandmortyapi.com/api/character/257,2017-12-31T13:23:47.704Z,13
258,Pawnshop Clerk,Alive,Alien,,Male,unknown,Pawn Shop Planet,https://rickandmortyapi.com/api/character/avatar/258.jpeg,https://rickandmortyapi.com/api/character/258,2017-12-31T13:30:33.611Z,7
259,Pencilvester,Dead,Alien,Parasite,Male,unknown,Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/259.jpeg,https://rickandmortyapi.com/api/character/259,2017-12-31T13:33:48.488Z,15
260,Phillip Jacobs,Alive,Human,,Male,unknown,Interdimensional Cable,https://rickandmortyapi.com/api/character/avatar/260.jpeg,https://rickandmortyapi.com/api/character/260,2017-12-31T13:34:58.839Z,19
261,Photography Cyborg,unknown,Robot,,Male,unknown,Planet Squanch,https://rickandmortyapi.com/api/character/avatar/261.jpeg,https://rickandmortyapi.com/api/character/261,2017-12-31T13:38:53.640Z,21
262,Photography Raptor,Dead,Alien,Parasite,unknown,unknown,Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/262.jpeg,https://rickandmortyapi.com/api/character/262,2017-12-31T13:40:32.312Z,15
263,Pibbles Bodyguard,Alive,Alien,Hairy alien,Male,unknown,St. Gloopy Noops Hospital,https://rickandmortyapi.com/api/character/avatar/263.jpeg,https://rickandmortyapi.com/api/character/263,2017-12-31T13:43:30.513Z,19
264,Pichael Thompson,Alive,Humanoid,Conjoined twin,Male,unknown,Interdimensional Cable,https://rickandmortyapi.com/api/character/avatar/264.jpeg,https://rickandmortyapi.com/api/character/264,2017-12-31T13:44:43.176Z,19
265,Pickle Rick,Alive,unknown,Pickle,Male,Earth (C-137),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/265.jpeg,https://rickandmortyapi.com/api/character/265,2017-12-31T13:47:10.617Z,24
266,Piece of Toast,Alive,unknown,Bread,Genderless,unknown,Interdimensional Cable,https://rickandmortyapi.com/api/character/avatar/266.jpeg,https://rickandmortyapi.com/api/character/266,2017-12-31T13:48:58.850Z,8
266,Piece of Toast,Alive,unknown,Bread,Genderless,unknown,Interdimensional Cable,https://rickandmortyapi.com/api/character/avatar/266.jpeg,https://rickandmortyapi.com/api/character/266,2017-12-31T13:48:58.850Z,17
267,Plumber Rick,Alive,Human,,Male,unknown,Citadel of Ricks,https://rickandmortyapi.com/api/character/avatar/267.jpeg,https://rickandmortyapi.com/api/character/267,2017-12-31T13:50:57.337Z,28
268,Poncho,Dead,Human,,Male,unknown,Anatomy Park,https://rickandmortyapi.com/api/character/avatar/268.jpeg,https://rickandmortyapi.com/api/character/268,2017-12-31T13:53:25.411Z,3
269,Presidentress of The Mega Gargantuans,Alive,Humanoid,Mega Gargantuan,Female,Mega Gargantuan Kingdom,Mega Gargantuan Kingdom,https://rickandmortyapi.com/api/character/avatar/269.jpeg,https://rickandmortyapi.com/api/character/269,2017-12-31T14:01:44.995Z,31
270,Prince Nebulon,Dead,Alien,Zigerion,Male,unknown,Zigerion,https://rickandmortyapi.com/api/character/avatar/270.jpeg,https://rickandmortyapi.com/api/character/270,2017-12-31T14:05:24.406Z,4
271,Principal Vagina,Alive,Cronenberg,,Male,Earth (C-137),Earth (C-137),https://rickandmortyapi.com/api/character/avatar/271.jpeg,https://rickandmortyapi.com/api/character/271,2017-12-31T14:08:43.602Z,1
271,Principal Vagina,Alive,Cronenberg,,Male,Earth (C-137),Earth (C-137),https://rickandmortyapi.com/api/character/avatar/271.jpeg,https://rickandmortyapi.com/api/character/271,2017-12-31T14:08:43.602Z,5
271,Principal Vagina,Alive,Cronenberg,,Male,Earth (C-137),Earth (C-137),https://rickandmortyapi.com/api/character/avatar/271.jpeg,https://rickandmortyapi.com/api/character/271,2017-12-31T14:08:43.602Z,6
272,Principal Vagina,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/272.jpeg,https://rickandmortyapi.com/api/character/272,2017-12-31T14:09:09.071Z,9
272,Principal Vagina,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/272.jpeg,https://rickandmortyapi.com/api/character/272,2017-12-31T14:09:09.071Z,16
272,Principal Vagina,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/272.jpeg,https://rickandmortyapi.com/api/character/272,2017-12-31T14:09:09.071Z,18
272,Principal Vagina,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/272.jpeg,https://rickandmortyapi.com/api/character/272,2017-12-31T14:09:09.071Z,24
272,Principal Vagina,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/272.jpeg,https://rickandmortyapi.com/api/character/272,2017-12-31T14:09:09.071Z,27
272,Principal Vagina,Alive,Human,,Male,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/272.jpeg,https://rickandmortyapi.com/api/character/272,2017-12-31T14:09:09.071Z,29
273,Purge Planet Ruler,Dead,Alien,Cat-Person,Male,Purge Planet,Purge Planet,https://rickandmortyapi.com/api/character/avatar/273.jpeg,https://rickandmortyapi.com/api/character/273,2017-12-31T14:13:54.909Z,20
274,Quantum Rick,unknown,Human,,Male,unknown,Rick,https://rickandmortyapi.com/api/character/avatar/274.jpeg,https://rickandmortyapi.com/api/character/274,2017-12-31T14:15:28.051Z,10
274,Quantum Rick,unknown,Human,,Male,unknown,Rick,https://rickandmortyapi.com/api/character/avatar/274.jpeg,https://rickandmortyapi.com/api/character/274,2017-12-31T14:15:28.051Z,22
274,Quantum Rick,unknown,Human,,Male,unknown,Rick,https://rickandmortyapi.com/api/character/avatar/274.jpeg,https://rickandmortyapi.com/api/character/274,2017-12-31T14:15:28.051Z,51
275,Randy Dicknose,Alive,Human,,Male,unknown,Interdimensional Cable,https://rickandmortyapi.com/api/character/avatar/275.jpeg,https://rickandmortyapi.com/api/character/275,2017-12-31T14:16:45.776Z,19
276,Rat Boss,Dead,Animal,Rat,unknown,Earth (Replacement Dimension),Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/276.jpeg,https://rickandmortyapi.com/api/character/276,2017-12-31T14:17:21.782Z,24
277,Real Fake Doors Salesman,Alive,Human,,Male,unknown,Interdimensional Cable,https://rickandmortyapi.com/api/character/avatar/277.jpeg,https://rickandmortyapi.com/api/character/277,2017-12-31T14:18:30.570Z,8
278,Regional Manager Rick,Dead,Human,,Male,unknown,Citadel of Ricks,https://rickandmortyapi.com/api/character/avatar/278.jpeg,https://rickandmortyapi.com/api/character/278,2017-12-31T14:19:36.487Z,28
279,Regular Legs,Alive,Human,,Male,unknown,Interdimensional Cable,https://rickandmortyapi.com/api/character/avatar/279.jpeg,https://rickandmortyapi.com/api/character/279,2017-12-31T14:20:31.936Z,8
280,Reverse Giraffe,Dead,Alien,Parasite,Male,unknown,Earth (Replacement Dimension),https://rickandmortyapi.com/api/character/avatar/280.jpeg,https://rickandmortyapi.com/api/character/280,2017-12-31T14:22:46.285Z,15
281,Reverse Rick Outrage,Dead,Human,,Male,unknown,Citadel of Ricks,https://rickandmortyapi.com/api/character/avatar/281.jpeg,https://rickandmortyapi.com/api/character/281,2017-12-31T14:23:53.056Z,28
282,Revolio Clockberg Jr.,unknown,Alien,Gear-Person,Male,Gear World,Gear World,https://rickandmortyapi.com/api/character/avatar/282.jpeg,https://rickandmortyapi.com/api/character/282,2017-12-31T19:21:17.351Z,11
282,Revolio Clockberg Jr.,unknown,Alien,Gear-Person,Male,Gear World,Gear World,https://rickandmortyapi.com/api/character/avatar/282.jpeg,https://rickandmortyapi.com/api/character/282,2017-12-31T19:21:17.351Z,13
282,Revolio Clockberg Jr.,unknown,Alien,Gear-Person,Male,Gear World,Gear World,https://rickandmortyapi.com/api/character/avatar/282.jpeg,https://rickandmortyapi.com/api/character/282,2017-12-31T19:21:17.351Z,25
283,Rick D. Sanchez III,Dead,Human,,Male,unknown,Citadel of Ricks,https://rickandmortyapi.com/api/character/avatar/283.jpeg,https://rickandmortyapi.com/api/character/283,2017-12-31T19:23:53.188Z,28
284,Rick Guilt Rick,unknown,Human,,Male,unknown,Citadel of Ricks,https://rickandmortyapi.com/api/character/avatar/284.jpeg,https://rickandmortyapi.com/api/character/284,2017-12-31T19:25:18.205Z,28
285,Rick Prime,Dead,Human,,Male,unknown,Citadel of Ricks,https://rickandmortyapi.com/api/character/avatar/285.jpeg,https://rickandmortyapi.com/api/character/285,2017-12-31T19:45:46.470Z,22
285,Rick Prime,Dead,Human,,Male,unknown,Citadel of Ricks,https://rickandmortyapi.com/api/character/avatar/285.jpeg,https://rickandmortyapi.com/api/character/285,2017-12-31T19:45:46.470Z,51
286,Rick D-99,Dead,Human,,Male,Earth (D-99),Citadel of Ricks,https://rickandmortyapi.com/api/character/avatar/286.jpeg,https://rickandmortyapi.com/api/character/286,2017-12-31T19:49:55.181Z,22
287,Rick D716,Dead,Human,,Male,Earth (D716),Citadel of Ricks,https://rickandmortyapi.com/api/character/avatar/287.jpeg,https://rickandmortyapi.com/api/character/287,2017-12-31T19:51:33.244Z,28
288,Rick D716-B,Alive,Human,,Male,Earth (D716-B),Citadel of Ricks,https://rickandmortyapi.com/api/character/avatar/288.jpeg,https://rickandmortyapi.com/api/character/288,2017-12-31T19:55:25.101Z,28
