_id,id,name,status,species,type,gender,origin,location,image,episode,url,created
6566423f71c2ebf712c41d2a,371,Tumblorkian,Alive,Alien,Tumblorkian,Male,"{'name': 'Plopstar', 'url': 'https://rickandmortyapi.com/api/location/66'}","{'name': 'Plopstar', 'url': 'https://rickandmortyapi.com/api/location/66'}",https://rickandmortyapi.com/api/character/avatar/371.jpeg,['https://rickandmortyapi.com/api/episode/19'],https://rickandmortyapi.com/api/character/371,2018-01-10T19:18:44.560Z
6566423f71c2ebf712c41d2b,372,Unity,Alive,Alien,Hivemind,Genderless,"{'name': 'unknown', 'url': ''}","{'name': ""Unity's Planet"", 'url': 'https://rickandmortyapi.com/api/location/28'}",https://rickandmortyapi.com/api/character/avatar/372.jpeg,['https://rickandmortyapi.com/api/episode/14'],https://rickandmortyapi.com/api/character/372,2018-01-10T19:20:50.211Z
6566423f71c2ebf712c41d2c,373,Unmuscular Michael,Alive,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/373.jpeg,['https://rickandmortyapi.com/api/episode/8'],https://rickandmortyapi.com/api/character/373,2018-01-10T19:22:04.075Z
6566423f71c2ebf712c41d2d,374,Vampire Master,Alive,Mythological Creature,Vampire,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/374.jpeg,['https://rickandmortyapi.com/api/episode/18'],https://rickandmortyapi.com/api/character/374,2018-01-10T19:23:45.478Z
6566423f71c2ebf712c41d2e,375,Vance Maximus,Dead,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': ""Worldender's lair"", 'url': 'https://rickandmortyapi.com/api/location/4'}",https://rickandmortyapi.com/api/character/avatar/375.jpeg,['https://rickandmortyapi.com/api/episode/25'],https://rickandmortyapi.com/api/character/375,2018-01-10T19:26:00.957Z
6566423f71c2ebf712c41d2f,376,Veronica Ann Bennet,Alive,Alien,Gazorpian,Female,"{'name': 'Gazorpazorp', 'url': 'https://rickandmortyapi.com/api/location/40'}","{'name': 'Gazorpazorp', 'url': 'https://rickandmortyapi.com/api/location/40'}",https://rickandmortyapi.com/api/character/avatar/376.jpeg,['https://rickandmortyapi.com/api/episode/7'],https://rickandmortyapi.com/api/character/376,2018-01-10T19:27:06.246Z
6566423f71c2ebf712c41d30,377,Voltematron,Dead,Alien,Parasite,unknown,"{'name': 'unknown', 'url': ''}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/377.jpeg,['https://rickandmortyapi.com/api/episode/29'],https://rickandmortyapi.com/api/character/377,2018-01-10T19:29:08.116Z
6566423f71c2ebf712c41d31,378,Wall Crawling Rick,unknown,Humanoid,Lizard-Person,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/378.jpeg,['https://rickandmortyapi.com/api/episode/22'],https://rickandmortyapi.com/api/character/378,2018-01-10T19:33:30.804Z
6566423f71c2ebf712c41d32,379,Wedding Bartender,unknown,Alien,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Planet Squanch', 'url': 'https://rickandmortyapi.com/api/location/35'}",https://rickandmortyapi.com/api/character/avatar/379.jpeg,['https://rickandmortyapi.com/api/episode/21'],https://rickandmortyapi.com/api/character/379,2018-01-10T19:37:41.375Z
6566423f71c2ebf712c41d33,380,Unknown Rick,unknown,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'unknown', 'url': ''}",https://rickandmortyapi.com/api/character/avatar/380.jpeg,"['https://rickandmortyapi.com/api/episode/22', 'https://rickandmortyapi.com/api/episode/51']",https://rickandmortyapi.com/api/character/380,2018-01-10T19:44:22.262Z
6566423f71c2ebf712c41d34,381,Woman Rick,Alive,Alien,Chair,Female,"{'name': 'unknown', 'url': ''}","{'name': 'unknown', 'url': ''}",https://rickandmortyapi.com/api/character/avatar/381.jpeg,['https://rickandmortyapi.com/api/episode/10'],https://rickandmortyapi.com/api/character/381,2018-01-10T19:46:00.622Z
6566423f71c2ebf712c41d35,382,Worldender,Dead,Alien,,Male,"{'name': 'unknown', 'url': ''}","{'name': ""Worldender's lair"", 'url': 'https://rickandmortyapi.com/api/location/4'}",https://rickandmortyapi.com/api/character/avatar/382.jpeg,['https://rickandmortyapi.com/api/episode/25'],https://rickandmortyapi.com/api/character/382,2018-01-10T19:47:55.859Z
6566423f71c2ebf712c41d36,383,Yaarb,Alive,Alien,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'St. Gloopy Noops Hospital', 'url': 'https://rickandmortyapi.com/api/location/16'}",https://rickandmortyapi.com/api/character/avatar/383.jpeg,['https://rickandmortyapi.com/api/episode/19'],https://rickandmortyapi.com/api/character/383,2018-01-10T19:48:59.952Z
6566423f71c2ebf712c41d37,384,Yellow Headed Doctor,Alive,Alien,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'St. Gloopy Noops Hospital', 'url': 'https://rickandmortyapi.com/api/location/16'}",https://rickandmortyapi.com/api/character/avatar/384.jpeg,['https://rickandmortyapi.com/api/episode/19'],https://rickandmortyapi.com/api/character/384,2018-01-10T19:50:19.351Z
6566423f71c2ebf712c41d38,385,Yellow Shirt Rick,unknown,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/385.jpeg,['https://rickandmortyapi.com/api/episode/22'],https://rickandmortyapi.com/api/character/385,2018-01-10T19:51:18.996Z
6566423f71c2ebf712c41d39,386,Zarbadar Gloonch,Dead,Alien,Drumbloxian,Female,"{'name': 'unknown', 'url': ''}","{'name': 'Nuptia 4', 'url': 'https://rickandmortyapi.com/api/location/13'}",https://rickandmortyapi.com/api/character/avatar/386.jpeg,"['https://rickandmortyapi.com/api/episode/13', 'https://rickandmortyapi.com/api/episode/18']",https://rickandmortyapi.com/api/character/386,2018-01-10T19:52:40.898Z
6566423f71c2ebf712c41d3a,387,Zarbadar's Mytholog,unknown,Mythological Creature,Mytholog,Female,"{'name': 'Nuptia 4', 'url': 'https://rickandmortyapi.com/api/location/13'}","{'name': 'Nuptia 4', 'url': 'https://rickandmortyapi.com/api/location/13'}",https://rickandmortyapi.com/api/character/avatar/387.jpeg,['https://rickandmortyapi.com/api/episode/18'],https://rickandmortyapi.com/api/character/387,2018-01-10T19:54:17.951Z
6566423f71c2ebf712c41d3b,388,Zeep Xanflorp,Alive,Humanoid,Microverse inhabitant,Male,"{'name': ""Rick's Battery Microverse"", 'url': 'https://rickandmortyapi.com/api/location/24'}","{'name': ""Rick's Battery Microverse"", 'url': 'https://rickandmortyapi.com/api/location/24'}",https://rickandmortyapi.com/api/character/avatar/388.jpeg,['https://rickandmortyapi.com/api/episode/17'],https://rickandmortyapi.com/api/character/388,2018-01-10T19:56:57.790Z
6566423f71c2ebf712c41d3c,389,Zeta Alpha Rick,Dead,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': ""Rick's Memories"", 'url': 'https://rickandmortyapi.com/api/location/126'}",https://rickandmortyapi.com/api/character/avatar/389.jpeg,"['https://rickandmortyapi.com/api/episode/10', 'https://rickandmortyapi.com/api/episode/11', 'https://rickandmortyapi.com/api/episode/22', 'https://rickandmortyapi.com/api/episode/51']",https://rickandmortyapi.com/api/character/389,2018-01-10T19:57:41.191Z
6566423f71c2ebf712c41d3d,390,Zick Zack,Dead,Alien,Floop Floopian,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/390.jpeg,['https://rickandmortyapi.com/api/episode/29'],https://rickandmortyapi.com/api/character/390,2018-01-10T20:00:05.681Z
6566423f71c2ebf712c41d3e,391,Uncle Steve,Dead,Alien,Parasite,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/391.jpeg,['https://rickandmortyapi.com/api/episode/15'],https://rickandmortyapi.com/api/character/391,2018-01-14T13:34:50.096Z
6566423f71c2ebf712c41d3f,392,Bearded Morty,Alive,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/392.jpeg,"['https://rickandmortyapi.com/api/episode/28', 'https://rickandmortyapi.com/api/episode/51']",https://rickandmortyapi.com/api/character/392,2018-01-14T14:48:05.977Z
6566423f71c2ebf712c41d40,393,Roy,Alive,Human,Game,Male,"{'name': 'Roy: A Life Well Lived', 'url': 'https://rickandmortyapi.com/api/location/32'}","{'name': 'Roy: A Life Well Lived', 'url': 'https://rickandmortyapi.com/api/location/32'}",https://rickandmortyapi.com/api/character/avatar/393.jpeg,['https://rickandmortyapi.com/api/episode/13'],https://rickandmortyapi.com/api/character/393,2018-01-20T19:15:27.239Z
6566423f71c2ebf712c41d41,394,Davin,Dead,Cronenberg,,Male,"{'name': 'Earth (C-137)', 'url': 'https://rickandmortyapi.com/api/location/1'}","{'name': 'Earth (C-137)', 'url': 'https://rickandmortyapi.com/api/location/1'}",https://rickandmortyapi.com/api/character/avatar/394.jpeg,"['https://rickandmortyapi.com/api/episode/1', 'https://rickandmortyapi.com/api/episode/6']",https://rickandmortyapi.com/api/character/394,2018-01-20T19:48:42.201Z
6566423f71c2ebf712c41d42,395,Greebybobe,Alive,Alien,Greebybobe,unknown,"{'name': 'Girvonesk', 'url': 'https://rickandmortyapi.com/api/location/68'}","{'name': ""Worldender's lair"", 'url': 'https://rickandmortyapi.com/api/location/4'}",https://rickandmortyapi.com/api/character/avatar/395.jpeg,"['https://rickandmortyapi.com/api/episode/1', 'https://rickandmortyapi.com/api/episode/11', 'https://rickandmortyapi.com/api/episode/16', 'https://rickandmortyapi.com/api/episode/25']",https://rickandmortyapi.com/api/character/395,2018-04-15T16:46:31.715Z
6566423f71c2ebf712c41d43,396,Scary Teacher,Alive,Mythological Creature,Monster,Male,"{'name': ""Mr. Goldenfold's dream"", 'url': 'https://rickandmortyapi.com/api/location/18'}","{'name': ""Mr. Goldenfold's dream"", 'url': 'https://rickandmortyapi.com/api/location/18'}",https://rickandmortyapi.com/api/character/avatar/396.jpeg,['https://rickandmortyapi.com/api/episode/2'],https://rickandmortyapi.com/api/character/396,2018-04-15T17:10:07.639Z
6566423f71c2ebf712c41d44,397,Fido,Alive,Animal,Dog,Male,"{'name': ""Snuffles' Dream"", 'url': 'https://rickandmortyapi.com/api/location/70'}","{'name': ""Snuffles' Dream"", 'url': 'https://rickandmortyapi.com/api/location/70'}",https://rickandmortyapi.com/api/character/avatar/397.jpeg,['https://rickandmortyapi.com/api/episode/2'],https://rickandmortyapi.com/api/character/397,2018-04-15T17:15:28.777Z
6566423f71c2ebf712c41d45,398,Accountant dog,Alive,Animal,Dog,Male,"{'name': ""Snuffles' Dream"", 'url': 'https://rickandmortyapi.com/api/location/70'}","{'name': ""Snuffles' Dream"", 'url': 'https://rickandmortyapi.com/api/location/70'}",https://rickandmortyapi.com/api/character/avatar/398.jpeg,['https://rickandmortyapi.com/api/episode/2'],https://rickandmortyapi.com/api/character/398,2018-04-15T17:23:04.169Z
6566423f71c2ebf712c41d46,399,Tiny-persons advocacy group lawyer,Alive,Mythological Creature,Giant,Male,"{'name': ""Giant's Town"", 'url': 'https://rickandmortyapi.com/api/location/14'}","{'name': ""Giant's Town"", 'url': 'https://rickandmortyapi.com/api/location/14'}",https://rickandmortyapi.com/api/character/avatar/399.jpeg,['https://rickandmortyapi.com/api/episode/5'],https://rickandmortyapi.com/api/character/399,2018-04-15T17:34:02.076Z
6566423f71c2ebf712c41d47,400,Giant Judge,Alive,Mythological Creature,Giant,Male,"{'name': ""Giant's Town"", 'url': 'https://rickandmortyapi.com/api/location/14'}","{'name': ""Giant's Town"", 'url': 'https://rickandmortyapi.com/api/location/14'}",https://rickandmortyapi.com/api/character/avatar/400.jpeg,['https://rickandmortyapi.com/api/episode/5'],https://rickandmortyapi.com/api/character/400,2018-04-15T17:36:11.295Z
6566423f71c2ebf712c41d48,401,Morty Jr's interviewer,Alive,Human,,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/401.jpeg,['https://rickandmortyapi.com/api/episode/7'],https://rickandmortyapi.com/api/character/401,2018-04-15T17:43:56.832Z
6566423f71c2ebf712c41d49,402,Guy from The Bachelor,Alive,Human,,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/402.jpeg,['https://rickandmortyapi.com/api/episode/8'],https://rickandmortyapi.com/api/character/402,2018-04-15T17:45:38.589Z
6566423f71c2ebf712c41d4a,403,Corn detective,Dead,Humanoid,Corn-person,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/403.jpeg,['https://rickandmortyapi.com/api/episode/8'],https://rickandmortyapi.com/api/character/403,2018-04-15T17:48:50.629Z
6566423f71c2ebf712c41d4b,404,Michael Jackson,Alive,Humanoid,Phone-Person,Male,"{'name': 'Earth (Phone Dimension)', 'url': 'https://rickandmortyapi.com/api/location/72'}","{'name': 'Earth (Phone Dimension)', 'url': 'https://rickandmortyapi.com/api/location/72'}",https://rickandmortyapi.com/api/character/avatar/404.jpeg,['https://rickandmortyapi.com/api/episode/8'],https://rickandmortyapi.com/api/character/404,2018-04-15T18:01:09.637Z
6566423f71c2ebf712c41d4c,405,Trunkphobic suspenders guy,Alive,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/405.jpeg,"['https://rickandmortyapi.com/api/episode/2', 'https://rickandmortyapi.com/api/episode/8', 'https://rickandmortyapi.com/api/episode/10', 'https://rickandmortyapi.com/api/episode/11']",https://rickandmortyapi.com/api/character/405,2018-04-15T20:31:46.065Z
6566423f71c2ebf712c41d4d,406,Spiderweb teddy bear,Alive,Animal,Teddy Bear,unknown,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/406.jpeg,['https://rickandmortyapi.com/api/episode/8'],https://rickandmortyapi.com/api/character/406,2018-04-15T20:45:04.863Z
6566423f71c2ebf712c41d4e,407,Regular Tyrion Lannister,Alive,Human,,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/407.jpeg,['https://rickandmortyapi.com/api/episode/8'],https://rickandmortyapi.com/api/character/407,2018-04-15T20:50:10.475Z
6566423f71c2ebf712c41d4f,408,Quick Mystery Presenter,Alive,Human,,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/408.jpeg,['https://rickandmortyapi.com/api/episode/8'],https://rickandmortyapi.com/api/character/408,2018-04-15T20:51:47.778Z
6566423f71c2ebf712c41d50,409,Mr. Sneezy,Alive,Human,Little Human,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/409.jpeg,['https://rickandmortyapi.com/api/episode/8'],https://rickandmortyapi.com/api/character/409,2018-04-15T21:04:09.405Z
6566423f71c2ebf712c41d51,410,Two Brothers,Alive,Human,,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/410.jpeg,['https://rickandmortyapi.com/api/episode/8'],https://rickandmortyapi.com/api/character/410,2018-04-15T21:06:18.686Z
6566423f71c2ebf712c41d52,411,Alien Mexican Armada,unknown,Alien,Mexican,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/411.jpeg,['https://rickandmortyapi.com/api/episode/8'],https://rickandmortyapi.com/api/character/411,2018-04-15T21:10:27.986Z
6566423f71c2ebf712c41d53,412,Giant Cat Monster,unknown,Animal,Giant Cat Monster,unknown,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/412.jpeg,['https://rickandmortyapi.com/api/episode/8'],https://rickandmortyapi.com/api/character/412,2018-04-15T21:14:09.223Z
6566423f71c2ebf712c41d54,413,Old Women,unknown,Human,Old Amazons,Female,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/413.jpeg,['https://rickandmortyapi.com/api/episode/8'],https://rickandmortyapi.com/api/character/413,2018-04-15T21:21:32.623Z
6566423f71c2ebf712c41d55,414,Trunkphobic guy,Alive,Human,,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/414.jpeg,['https://rickandmortyapi.com/api/episode/8'],https://rickandmortyapi.com/api/character/414,2018-04-15T21:33:59.719Z
6566423f71c2ebf712c41d56,415,Pro trunk people marriage guy,Alive,Human,,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/415.jpeg,['https://rickandmortyapi.com/api/episode/8'],https://rickandmortyapi.com/api/character/415,2018-04-15T21:34:21.911Z
6566423f71c2ebf712c41d57,416,Muscular Mannie,Alive,Human,Mannie,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/416.jpeg,['https://rickandmortyapi.com/api/episode/8'],https://rickandmortyapi.com/api/character/416,2018-04-15T21:39:22.608Z
6566423f71c2ebf712c41d58,417,Baby Legs Chief,Alive,Human,,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/417.jpeg,['https://rickandmortyapi.com/api/episode/8'],https://rickandmortyapi.com/api/character/417,2018-04-15T21:40:39.871Z
6566423f71c2ebf712c41d59,418,Mrs. Sullivan's Boyfriend,Alive,Human,Necrophiliac,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/418.jpeg,['https://rickandmortyapi.com/api/episode/8'],https://rickandmortyapi.com/api/character/418,2018-04-15T21:43:43.867Z
6566423f71c2ebf712c41d5a,419,Plutonian Hostess,Alive,Alien,Plutonian,Female,"{'name': 'Pluto', 'url': 'https://rickandmortyapi.com/api/location/47'}","{'name': 'Pluto', 'url': 'https://rickandmortyapi.com/api/location/47'}",https://rickandmortyapi.com/api/character/avatar/419.jpeg,['https://rickandmortyapi.com/api/episode/9'],https://rickandmortyapi.com/api/character/419,2018-04-15T21:48:45.783Z
6566423f71c2ebf712c41d5b,420,Plutonian Host,Alive,Alien,Plutonian,Male,"{'name': 'Pluto', 'url': 'https://rickandmortyapi.com/api/location/47'}","{'name': 'Pluto', 'url': 'https://rickandmortyapi.com/api/location/47'}",https://rickandmortyapi.com/api/character/avatar/420.jpeg,['https://rickandmortyapi.com/api/episode/9'],https://rickandmortyapi.com/api/character/420,2018-04-15T21:49:04.730Z
6566423f71c2ebf712c41d5c,421,Rich Plutonian,Alive,Alien,Plutonian,Female,"{'name': 'Pluto', 'url': 'https://rickandmortyapi.com/api/location/47'}","{'name': 'Pluto', 'url': 'https://rickandmortyapi.com/api/location/47'}",https://rickandmortyapi.com/api/character/avatar/421.jpeg,['https://rickandmortyapi.com/api/episode/9'],https://rickandmortyapi.com/api/character/421,2018-04-15T21:51:50.534Z
6566423f71c2ebf712c41d5d,422,Rich Plutonian,Alive,Alien,Plutonian,Male,"{'name': 'Pluto', 'url': 'https://rickandmortyapi.com/api/location/47'}","{'name': 'Pluto', 'url': 'https://rickandmortyapi.com/api/location/47'}",https://rickandmortyapi.com/api/character/avatar/422.jpeg,['https://rickandmortyapi.com/api/episode/9'],https://rickandmortyapi.com/api/character/422,2018-04-15T21:52:14.642Z
6566423f71c2ebf712c41d5e,423,Synthetic Laser Eels,Alive,Animal,Eel,unknown,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/423.jpeg,['https://rickandmortyapi.com/api/episode/11'],https://rickandmortyapi.com/api/character/423,2018-04-16T21:08:47.956Z
6566423f71c2ebf712c41d5f,424,Pizza-person,Alive,Humanoid,Pizza,Male,"{'name': 'Earth (Pizza Dimension)', 'url': 'https://rickandmortyapi.com/api/location/71'}","{'name': 'Earth (Pizza Dimension)', 'url': 'https://rickandmortyapi.com/api/location/71'}",https://rickandmortyapi.com/api/character/avatar/424.jpeg,['https://rickandmortyapi.com/api/episode/10'],https://rickandmortyapi.com/api/character/424,2018-04-16T21:45:55.310Z
6566423f71c2ebf712c41d60,425,Pizza-person,Alive,Humanoid,Pizza,Male,"{'name': 'Earth (Pizza Dimension)', 'url': 'https://rickandmortyapi.com/api/location/71'}","{'name': 'Earth (Pizza Dimension)', 'url': 'https://rickandmortyapi.com/api/location/71'}",https://rickandmortyapi.com/api/character/avatar/425.jpeg,['https://rickandmortyapi.com/api/episode/10'],https://rickandmortyapi.com/api/character/425,2018-04-16T21:46:18.362Z
6566423f71c2ebf712c41d61,426,Greasy Grandma,Alive,Human,Grandma,Female,"{'name': 'Greasy Grandma World', 'url': 'https://rickandmortyapi.com/api/location/73'}","{'name': 'Greasy Grandma World', 'url': 'https://rickandmortyapi.com/api/location/73'}",https://rickandmortyapi.com/api/character/avatar/426.jpeg,['https://rickandmortyapi.com/api/episode/10'],https://rickandmortyapi.com/api/character/426,2018-04-16T21:51:21.379Z
6566423f71c2ebf712c41d62,427,Phone-person,Alive,Humanoid,Phone,Male,"{'name': 'Earth (Phone Dimension)', 'url': 'https://rickandmortyapi.com/api/location/72'}","{'name': 'Earth (Phone Dimension)', 'url': 'https://rickandmortyapi.com/api/location/72'}",https://rickandmortyapi.com/api/character/avatar/427.jpeg,['https://rickandmortyapi.com/api/episode/10'],https://rickandmortyapi.com/api/character/427,2018-04-16T21:54:05.375Z
6566423f71c2ebf712c41d63,428,Phone-person,Alive,Humanoid,Phone,Male,"{'name': 'Earth (Phone Dimension)', 'url': 'https://rickandmortyapi.com/api/location/72'}","{'name': 'Earth (Phone Dimension)', 'url': 'https://rickandmortyapi.com/api/location/72'}",https://rickandmortyapi.com/api/character/avatar/428.jpeg,['https://rickandmortyapi.com/api/episode/10'],https://rickandmortyapi.com/api/character/428,2018-04-16T21:54:48.372Z
6566423f71c2ebf712c41d64,429,Chair-person,Alive,Humanoid,Chair,Male,"{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}","{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}",https://rickandmortyapi.com/api/character/avatar/429.jpeg,['https://rickandmortyapi.com/api/episode/10'],https://rickandmortyapi.com/api/character/429,2018-04-16T21:59:25.798Z
6566423f71c2ebf712c41d65,430,Chair-person,Alive,Humanoid,Chair,Male,"{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}","{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}",https://rickandmortyapi.com/api/character/avatar/430.jpeg,['https://rickandmortyapi.com/api/episode/10'],https://rickandmortyapi.com/api/character/430,2018-04-16T21:59:48.220Z
6566423f71c2ebf712c41d66,431,Chair-homeless,Alive,Humanoid,Chair,Male,"{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}","{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}",https://rickandmortyapi.com/api/character/avatar/431.jpeg,['https://rickandmortyapi.com/api/episode/10'],https://rickandmortyapi.com/api/character/431,2018-04-16T22:01:17.927Z
6566423f71c2ebf712c41d67,432,Chair-waiter,Alive,Humanoid,Chair,Male,"{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}","{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}",https://rickandmortyapi.com/api/character/avatar/432.jpeg,['https://rickandmortyapi.com/api/episode/10'],https://rickandmortyapi.com/api/character/432,2018-04-16T22:02:26.106Z
6566423f71c2ebf712c41d68,433,Doopidoo,Alive,Animal,Doopidoo,unknown,"{'name': 'unknown', 'url': ''}","{'name': 'unknown', 'url': ''}",https://rickandmortyapi.com/api/character/avatar/433.jpeg,['https://rickandmortyapi.com/api/episode/10'],https://rickandmortyapi.com/api/character/433,2018-04-16T22:05:05.745Z
6566423f71c2ebf712c41d69,434,Super Weird Rick,unknown,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'unknown', 'url': ''}",https://rickandmortyapi.com/api/character/avatar/434.jpeg,['https://rickandmortyapi.com/api/episode/10'],https://rickandmortyapi.com/api/character/434,2018-04-16T22:16:17.789Z
6566423f71c2ebf712c41d6a,435,Pripudlian,Alive,Alien,Pripudlian,unknown,"{'name': 'unknown', 'url': ''}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/435.jpeg,"['https://rickandmortyapi.com/api/episode/1', 'https://rickandmortyapi.com/api/episode/11', 'https://rickandmortyapi.com/api/episode/19', 'https://rickandmortyapi.com/api/episode/25']",https://rickandmortyapi.com/api/character/435,2018-04-16T22:21:57.962Z
